Country 1,Country 2,2005,2010,Absolute Change,Relative Change
Libya,Serbia,391,383,-8,-2%
Libya,Slovakia,40,45,5,13%
Libya,Slovenia,35,46,11,31%
Libya,South Africa,90,131,41,46%
Libya,South Sudan,0,162,162,
Libya,Spain,687,749,62,9%
Libya,Sri Lanka,19,40,21,111%
Libya,Sudan,"2,676","1,701",-975,-36%
Libya,Sweden,619,"1,230",611,99%
Libya,Switzerland,826,970,144,17%
Libya,Tunisia,"1,725","7,062","5,337",309%
Libya,Turkey,"2,959","3,052",93,3%
Libya,Uganda,0,0,0,
Libya,United Kingdom,"11,782","12,439",657,6%
Libya,United States,"6,250","7,213",963,15%
Libya,Venezuela,124,131,7,6%
Liechtenstein,Argentina,121,78,-43,-36%
Liechtenstein,Australia,20,30,10,50%
Liechtenstein,Austria,289,322,33,11%
Liechtenstein,Belgium,6,11,5,83%
Liechtenstein,Bolivia,1,0,-1,-100%
Liechtenstein,Brazil,0,17,17,
Liechtenstein,Bulgaria,3,3,0,0%
Liechtenstein,Costa Rica,3,5,2,67%
Liechtenstein,Czechia,1,1,0,0%
Liechtenstein,Denmark,16,20,4,25%
Liechtenstein,Estonia,0,1,1,
Liechtenstein,France,32,26,-6,-19%
Liechtenstein,Germany,209,247,38,18%
Liechtenstein,Greece,8,10,2,25%
Liechtenstein,Guinea,0,0,0,
Liechtenstein,Hungary,6,7,1,17%
Liechtenstein,Iceland,0,0,0,
Liechtenstein,Ireland,3,2,-1,-33%
Liechtenstein,Italy,85,179,94,111%
Liechtenstein,Latvia,0,0,0,
Liechtenstein,Liechtenstein,"-2,935","-3,590",-655,-22%
Liechtenstein,Luxembourg,0,0,0,
Liechtenstein,Micronesia (country),0,0,0,
Liechtenstein,Netherlands,0,3,3,
Liechtenstein,Norway,4,25,21,525%
Liechtenstein,Portugal,99,179,80,81%
Liechtenstein,Romania,0,0,0,
Liechtenstein,Slovakia,0,0,0,
Liechtenstein,Slovenia,15,14,-1,-7%
Liechtenstein,Spain,87,116,29,33%
Liechtenstein,Sweden,2,2,0,0%
Liechtenstein,Switzerland,"1,899","2,265",366,19%
Liechtenstein,United Kingdom,26,27,1,4%
Lithuania,Argentina,607,391,-216,-36%
Lithuania,Australia,"3,300","3,090",-210,-6%
Lithuania,Austria,697,775,78,11%
Lithuania,Belarus,"17,326","16,612",-714,-4%
Lithuania,Belgium,419,989,570,136%
Lithuania,Bolivia,7,8,1,14%
Lithuania,Brazil,0,627,627,
Lithuania,Bulgaria,75,98,23,31%
Lithuania,Canada,"5,937","5,335",-602,-10%
Lithuania,Costa Rica,6,10,4,67%
Lithuania,Croatia,22,26,4,18%
Lithuania,Cyprus,64,98,34,53%
Lithuania,Czechia,285,462,177,62%
Lithuania,Denmark,"3,138","5,092","1,954",62%
Lithuania,Estonia,"2,052","2,004",-48,-2%
Lithuania,Finland,388,504,116,30%
Lithuania,France,"2,048","2,457",409,20%
Lithuania,Georgia,194,195,1,1%
Lithuania,Germany,"29,529","40,138","10,609",36%
Lithuania,Greece,362,577,215,59%
Lithuania,Hungary,122,145,23,19%
Lithuania,Iceland,753,"1,444",691,92%
Lithuania,Ireland,"29,282","37,759","8,477",29%
Lithuania,Israel,"7,185","3,751","-3,434",-48%
Lithuania,Italy,"3,113","5,537","2,424",78%
Lithuania,Kazakhstan,"3,673","4,124",451,12%
Lithuania,Kyrgyzstan,"3,875","3,008",-867,-22%
Lithuania,Latvia,"24,365","20,226","-4,139",-17%
Lithuania,Liechtenstein,0,1,1,
Lithuania,Lithuania,"-412,371","-517,746","-105,375",-26%
Lithuania,Luxembourg,201,393,192,96%
Lithuania,Malta,18,36,18,100%
Lithuania,Mexico,76,59,-17,-22%
Lithuania,Micronesia (country),0,0,0,
Lithuania,Netherlands,923,"2,032","1,109",120%
Lithuania,Norway,"1,313","9,784","8,471",645%
Lithuania,Panama,30,40,10,33%
Lithuania,Poland,"66,534","52,319","-14,215",-21%
Lithuania,Portugal,247,322,75,30%
Lithuania,Romania,0,4,4,
Lithuania,Russia,"78,560","69,747","-8,813",-11%
Lithuania,Serbia,29,29,0,0%
Lithuania,Slovakia,98,110,12,12%
Lithuania,Slovenia,7,33,26,371%
Lithuania,South Africa,222,323,101,45%
Lithuania,Spain,"11,395","18,531","7,136",63%
Lithuania,Sweden,"2,291","5,551","3,260",142%
Lithuania,Switzerland,885,944,59,7%
Lithuania,Turkey,251,259,8,3%
Lithuania,Ukraine,"25,507","24,337","-1,170",-5%
Lithuania,United Kingdom,"51,886","139,497","87,611",169%
Lithuania,United States,"32,931","37,759","4,828",15%
Lithuania,Venezuela,132,140,8,6%
Luxembourg,Argentina,151,96,-55,-36%
Luxembourg,Australia,170,210,40,24%
Luxembourg,Austria,585,650,65,11%
Luxembourg,Belgium,"11,559","12,315",756,7%
Luxembourg,Bolivia,7,5,-2,-29%
Luxembourg,Brazil,0,54,54,
Luxembourg,Bulgaria,6,8,2,33%
Luxembourg,Canada,488,420,-68,-14%
Luxembourg,Cape Verde,7,4,-3,-43%
Luxembourg,Costa Rica,8,16,8,100%
Luxembourg,Croatia,22,31,9,41%
Luxembourg,Cyprus,7,10,3,43%
Luxembourg,Czechia,13,17,4,31%
Luxembourg,Denmark,333,420,87,26%
Luxembourg,Estonia,0,14,14,
Luxembourg,Finland,53,70,17,32%
Luxembourg,France,"12,062","12,102",40,0%
Luxembourg,Germany,"11,880","16,865","4,985",42%
Luxembourg,Greece,120,147,27,23%
Luxembourg,Hungary,116,138,22,19%
Luxembourg,Iceland,94,110,16,17%
Luxembourg,Ireland,123,153,30,24%
Luxembourg,Italy,"2,713","4,782","2,069",76%
Luxembourg,Latvia,7,13,6,86%
Luxembourg,Liechtenstein,5,5,0,0%
Luxembourg,Lithuania,0,0,0,
Luxembourg,Luxembourg,"-52,806","-62,048","-9,242",-18%
Luxembourg,Micronesia (country),0,0,0,
Luxembourg,Montenegro,0,96,96,
Luxembourg,Namibia,45,43,-2,-4%
Luxembourg,Netherlands,866,996,130,15%
Luxembourg,Norway,105,123,18,17%
Luxembourg,Peru,13,14,1,8%
Luxembourg,Poland,181,239,58,32%
Luxembourg,Portugal,"3,683","3,463",-220,-6%
Luxembourg,Romania,25,19,-6,-24%
Luxembourg,Russia,61,35,-26,-43%
Luxembourg,Serbia,95,93,-2,-2%
Luxembourg,Slovakia,36,40,4,11%
Luxembourg,Slovenia,29,50,21,72%
Luxembourg,South Africa,14,20,6,43%
Luxembourg,Spain,"1,178","1,398",220,19%
Luxembourg,Sweden,156,223,67,43%
Luxembourg,Switzerland,"1,819","2,138",319,18%
Luxembourg,Turkey,44,45,1,2%
Luxembourg,United Kingdom,"1,457","1,538",81,6%
Luxembourg,United States,"2,470","2,820",350,14%
Macao,Australia,"2,100","2,560",460,22%
Macao,Austria,12,13,1,8%
Macao,Canada,"5,977","5,565",-412,-7%
Macao,China,"9,755","14,100","4,345",45%
Macao,Costa Rica,2,2,0,0%
Macao,Denmark,0,0,0,
Macao,France,67,16,-51,-76%
Macao,Hong Kong,"64,994","69,830","4,836",7%
Macao,Macao,"-108,191","-123,599","-15,408",-14%
Macao,Micronesia (country),0,0,0,
Macao,Norway,61,0,-61,-100%
Macao,Portugal,"2,521","1,760",-761,-30%
Macao,Singapore,"13,897","18,709","4,812",35%
Macao,United States,"8,805","11,044","2,239",25%
Madagascar,Argentina,12,7,-5,-42%
Madagascar,Australia,220,260,40,18%
Madagascar,Austria,57,63,6,11%
Madagascar,Belgium,"1,385","1,772",387,28%
Madagascar,Bolivia,5,4,-1,-20%
Madagascar,Botswana,359,484,125,35%
Madagascar,Brazil,0,36,36,
Madagascar,Bulgaria,2,2,0,0%
Madagascar,Canada,"2,635","3,335",700,27%
Madagascar,Comoros,"10,142","9,689",-453,-4%
Madagascar,Costa Rica,2,4,2,100%
Madagascar,Cyprus,6,8,2,33%
Madagascar,Czechia,20,27,7,35%
Madagascar,Denmark,38,51,13,34%
Madagascar,Egypt,36,39,3,8%
Madagascar,Estonia,0,1,1,
Madagascar,Finland,8,9,1,13%
Madagascar,France,"106,558","113,062","6,504",6%
Madagascar,Germany,997,"1,283",286,29%
Madagascar,Greece,137,138,1,1%
Madagascar,Guinea,0,0,0,
Madagascar,Hungary,27,32,5,19%
Madagascar,Iceland,2,2,0,0%
Madagascar,Ireland,14,12,-2,-14%
Madagascar,Italy,"1,740","2,348",608,35%
Madagascar,Latvia,0,0,0,
Madagascar,Liechtenstein,0,0,0,
Madagascar,Lithuania,0,0,0,
Madagascar,Luxembourg,0,0,0,
Madagascar,Madagascar,"-148,805","-160,819","-12,014",-8%
Madagascar,Mauritius,"1,236","1,979",743,60%
Madagascar,Mayotte,"4,755","5,230",475,10%
Madagascar,Micronesia (country),0,0,0,
Madagascar,Netherlands,158,163,5,3%
Madagascar,Norway,419,444,25,6%
Madagascar,Portugal,31,23,-8,-26%
Madagascar,Reunion,"14,218","16,210","1,992",14%
Madagascar,Romania,0,0,0,
Madagascar,Russia,107,82,-25,-23%
Madagascar,Seychelles,620,716,96,15%
Madagascar,Slovakia,0,0,0,
Madagascar,Slovenia,1,8,7,700%
Madagascar,South Africa,237,345,108,46%
Madagascar,Spain,353,383,30,8%
Madagascar,Sweden,81,88,7,9%
Madagascar,Switzerland,"1,341","1,588",247,18%
Madagascar,United Kingdom,846,892,46,5%
Malawi,Australia,760,"1,020",260,34%
Malawi,Austria,29,32,3,10%
Malawi,Belgium,55,62,7,13%
Malawi,Bolivia,6,6,0,0%
Malawi,Botswana,"1,487","1,274",-213,-14%
Malawi,Brazil,0,10,10,
Malawi,Bulgaria,0,0,0,
Malawi,Canada,529,610,81,15%
Malawi,Cyprus,6,8,2,33%
Malawi,Czechia,5,0,-5,-100%
Malawi,Denmark,64,76,12,19%
Malawi,Egypt,25,27,2,8%
Malawi,Eritrea,487,637,150,31%
Malawi,Estonia,0,0,0,
Malawi,Finland,8,14,6,75%
Malawi,France,133,100,-33,-25%
Malawi,Guinea,0,0,0,
Malawi,Hungary,0,0,0,
Malawi,Iceland,2,3,1,50%
Malawi,Ireland,88,74,-14,-16%
Malawi,Italy,110,173,63,57%
Malawi,Latvia,0,0,0,
Malawi,Lesotho,36,36,0,0%
Malawi,Lithuania,0,0,0,
Malawi,Luxembourg,0,0,0,
Malawi,Malawi,"-222,023","-260,531","-38,508",-17%
Malawi,Micronesia (country),0,0,0,
Malawi,Mozambique,"50,465","57,509","7,044",14%
Malawi,Namibia,383,369,-14,-4%
Malawi,Netherlands,252,281,29,12%
Malawi,Norway,55,93,38,69%
Malawi,Portugal,322,403,81,25%
Malawi,Romania,0,0,0,
Malawi,Russia,17,28,11,65%
Malawi,Slovakia,0,0,0,
Malawi,Slovenia,1,0,-1,-100%
Malawi,South Africa,"34,248","59,208","24,960",73%
Malawi,Spain,35,43,8,23%
Malawi,Sweden,54,77,23,43%
Malawi,Switzerland,84,102,18,21%
Malawi,Tanzania,"7,048","7,011",-37,-1%
Malawi,Uganda,6,6,0,0%
Malawi,United Kingdom,"13,347","14,091",744,6%
Malawi,Zambia,"9,665","13,467","3,802",39%
Malawi,Zimbabwe,"102,211","103,681","1,470",1%
Malaysia,Algeria,694,762,68,10%
Malaysia,Argentina,5,2,-3,-60%
Malaysia,Australia,"101,373","129,880","28,507",28%
Malaysia,Austria,370,410,40,11%
Malaysia,Bangladesh,"190,436","204,878","14,442",8%
Malaysia,Belgium,501,636,135,27%
Malaysia,Bermuda,33,49,16,48%
Malaysia,Bolivia,7,7,0,0%
Malaysia,Brazil,0,121,121,
Malaysia,Brunei,"46,267","47,276","1,009",2%
Malaysia,Bulgaria,2,2,0,0%
Malaysia,Cambodia,265,191,-74,-28%
Malaysia,Canada,"21,513","22,365",852,4%
Malaysia,Cayman Islands,18,18,0,0%
Malaysia,China,"2,805","3,543",738,26%
Malaysia,Costa Rica,3,5,2,67%
Malaysia,Cyprus,31,48,17,55%
Malaysia,Czechia,179,333,154,86%
Malaysia,Denmark,553,670,117,21%
Malaysia,Dominican Republic,31,18,-13,-42%
Malaysia,Ecuador,18,28,10,56%
Malaysia,Egypt,"2,456","2,642",186,8%
Malaysia,Estonia,0,2,2,
Malaysia,Finland,287,362,75,26%
Malaysia,France,"2,262","2,383",121,5%
Malaysia,Germany,"4,267","4,945",678,16%
Malaysia,Greece,56,66,10,18%
Malaysia,Guinea,0,0,0,
Malaysia,Hong Kong,"13,766","14,957","1,191",9%
Malaysia,Hungary,98,117,19,19%
Malaysia,Iceland,19,28,9,47%
Malaysia,India,"15,439","15,607",168,1%
Malaysia,Indonesia,"1,837","2,045",208,11%
Malaysia,Ireland,"3,430","4,098",668,19%
Malaysia,Italy,476,632,156,33%
Malaysia,Japan,"7,889","8,364",475,6%
Malaysia,Jordan,259,534,275,106%
Malaysia,Latvia,9,4,-5,-56%
Malaysia,Libya,"6,425","7,051",626,10%
Malaysia,Liechtenstein,0,1,1,
Malaysia,Lithuania,0,0,0,
Malaysia,Luxembourg,19,17,-2,-11%
Malaysia,Malaysia,"-1,379,305","-1,599,061","-219,756",-16%
Malaysia,Maldives,60,80,20,33%
Malaysia,Malta,29,32,3,10%
Malaysia,Mauritius,49,53,4,8%
Malaysia,Mexico,55,55,0,0%
Malaysia,Micronesia (country),0,0,0,
Malaysia,Netherlands,"3,067","3,462",395,13%
Malaysia,New Zealand,"13,911","15,575","1,664",12%
Malaysia,North Korea,164,178,14,9%
Malaysia,Norway,366,590,224,61%
Malaysia,Panama,22,25,3,14%
Malaysia,Papua New Guinea,93,78,-15,-16%
Malaysia,Peru,38,42,4,11%
Malaysia,Philippines,255,781,526,206%
Malaysia,Poland,24,42,18,75%
Malaysia,Portugal,43,43,0,0%
Malaysia,Romania,0,0,0,
Malaysia,Russia,"1,018","1,527",509,50%
Malaysia,Saint Lucia,11,11,0,0%
Malaysia,Singapore,"818,337","971,827","153,490",19%
Malaysia,Slovakia,0,0,0,
Malaysia,Slovenia,2,10,8,400%
Malaysia,Solomon Islands,117,116,-1,-1%
Malaysia,South Africa,503,732,229,46%
Malaysia,South Korea,585,"1,108",523,89%
Malaysia,Spain,362,515,153,42%
Malaysia,Sri Lanka,453,901,448,99%
Malaysia,Sweden,"1,140","1,365",225,20%
Malaysia,Switzerland,"1,802","2,124",322,18%
Malaysia,Thailand,"1,209","1,216",7,1%
Malaysia,Turkey,255,263,8,3%
Malaysia,United Kingdom,"55,202","58,281","3,079",6%
Malaysia,United States,"55,746","62,621","6,875",12%
Malaysia,Venezuela,30,32,2,7%
Malaysia,Vietnam,90,106,16,18%
Maldives,Australia,280,430,150,54%
Maldives,Austria,6,7,1,17%
Maldives,Belgium,2,4,2,100%
Maldives,Brazil,0,10,10,
Maldives,Bulgaria,2,2,0,0%
Maldives,Costa Rica,2,2,0,0%
Maldives,Czechia,2,3,1,50%
Maldives,Denmark,5,7,2,40%
Maldives,Egypt,25,27,2,8%
Maldives,Finland,1,2,1,100%
Maldives,France,8,6,-2,-25%
Maldives,Greece,4,3,-1,-25%
Maldives,India,667,992,325,49%
Maldives,Ireland,3,2,-1,-33%
Maldives,Italy,23,83,60,261%
Maldives,Liechtenstein,0,2,2,
Maldives,Lithuania,0,0,0,
Maldives,Maldives,"-2,212","-3,543","-1,331",-60%
Maldives,Micronesia (country),0,0,0,
Maldives,Netherlands,0,9,9,
Maldives,Norway,0,4,4,
Maldives,Romania,0,0,0,
Maldives,Russia,77,45,-32,-42%
Maldives,Seychelles,17,34,17,100%
Maldives,Slovakia,0,0,0,
Maldives,Slovenia,0,0,0,
Maldives,South Africa,31,45,14,45%
Maldives,Sri Lanka,731,"1,474",743,102%
Maldives,Sweden,13,11,-2,-15%
Maldives,Switzerland,50,62,12,24%
Maldives,United Kingdom,263,277,14,5%
Mali,Australia,40,60,20,50%
Mali,Austria,76,84,8,11%
Mali,Belgium,417,617,200,48%
Mali,Benin,"1,464","2,490","1,026",70%
Mali,Bolivia,1,1,0,0%
Mali,Brazil,0,7,7,
Mali,Bulgaria,1,1,0,0%
Mali,Burkina Faso,"37,118","41,902","4,784",13%
Mali,Cameroon,"8,251","6,567","-1,684",-20%
Mali,Canada,"1,188","1,435",247,21%
Mali,Cape Verde,11,7,-4,-36%
Mali,Central African Republic,357,350,-7,-2%
Mali,Congo,"10,715","25,520","14,805",138%
Mali,Cote d'Ivoire,"463,993","484,763","20,770",4%
Mali,Czechia,19,28,9,47%
Mali,Denmark,32,0,-32,-100%
Mali,Egypt,188,203,15,8%
Mali,Finland,4,3,-1,-25%
Mali,France,"57,153","70,950","13,797",24%
Mali,Gabon,"31,083","36,033","4,950",16%
Mali,Gambia,"8,552","8,933",381,4%
Mali,Germany,"1,009","1,168",159,16%
Mali,Ghana,"5,631","4,175","-1,456",-26%
Mali,Greece,24,31,7,29%
Mali,Guinea,"35,367","54,950","19,583",55%
Mali,Hungary,18,20,2,11%
Mali,Iceland,1,1,0,0%
Mali,Ireland,34,28,-6,-18%
Mali,Italy,"2,339","2,880",541,23%
Mali,Latvia,2,1,-1,-50%
Mali,Liberia,"1,186","1,267",81,7%
Mali,Libya,275,302,27,10%
Mali,Lithuania,0,0,0,
Mali,Luxembourg,0,0,0,
Mali,Mali,"-895,360","-994,832","-99,472",-11%
Mali,Mauritania,"7,559","5,297","-2,262",-30%
Mali,Micronesia (country),0,0,0,
Mali,Netherlands,148,157,9,6%
Mali,Niger,"43,857","44,544",687,2%
Mali,Nigeria,"130,172","132,962","2,790",2%
Mali,Norway,34,39,5,15%
Mali,Poland,28,31,3,11%
Mali,Portugal,77,100,23,30%
Mali,Romania,0,0,0,
Mali,Russia,102,71,-31,-30%
Mali,Senegal,"28,788","32,035","3,247",11%
Mali,Sierra Leone,682,472,-210,-31%
Mali,Slovenia,2,3,1,50%
Mali,South Africa,59,85,26,44%
Mali,South Sudan,0,178,178,
Mali,Spain,"11,131","23,680","12,549",113%
Mali,Sudan,"1,171",734,-437,-37%
Mali,Sweden,61,95,34,56%
Mali,Switzerland,329,375,46,14%
Mali,Togo,"3,674","7,641","3,967",108%
Mali,Tunisia,220,771,551,250%
Mali,United Kingdom,232,244,12,5%
Mali,Western Sahara,280,324,44,16%
Mali,Zambia,205,217,12,6%
Malta,Argentina,4,2,-2,-50%
Malta,Australia,"51,372","48,660","-2,712",-5%
Malta,Austria,84,92,8,10%
Malta,Belgium,166,360,194,117%
Malta,Bolivia,3,4,1,33%
Malta,Brazil,0,28,28,
Malta,Bulgaria,25,33,8,32%
Malta,Canada,"8,099","7,435",-664,-8%
Malta,Cyprus,23,35,12,52%
Malta,Czechia,11,17,6,55%
Malta,Denmark,79,95,16,20%
Malta,Dominican Republic,32,25,-7,-22%
Malta,Estonia,0,0,0,
Malta,Finland,25,31,6,24%
Malta,France,472,460,-12,-3%
Malta,Germany,489,606,117,24%
Malta,Greece,96,95,-1,-1%
Malta,Hungary,31,37,6,19%
Malta,Iceland,3,4,1,33%
Malta,Ireland,299,364,65,22%
Malta,Italy,"1,533","2,105",572,37%
Malta,Latvia,6,10,4,67%
Malta,Liechtenstein,0,1,1,
Malta,Lithuania,0,0,0,
Malta,Luxembourg,93,177,84,90%
Malta,Malta,"-100,245","-99,294",951,1%
Malta,Micronesia (country),0,0,0,
Malta,Netherlands,259,298,39,15%
Malta,Norway,51,62,11,22%
Malta,Peru,19,20,1,5%
Malta,Portugal,32,38,6,19%
Malta,Romania,0,0,0,
Malta,Russia,347,52,-295,-85%
Malta,Serbia,56,55,-1,-2%
Malta,Slovakia,16,18,2,13%
Malta,Slovenia,2,12,10,500%
Malta,South Africa,188,273,85,45%
Malta,Spain,146,263,117,80%
Malta,Sweden,103,126,23,22%
Malta,Switzerland,225,267,42,19%
Malta,Turkey,42,43,1,2%
Malta,United Kingdom,"27,539","29,075","1,536",6%
Malta,United States,"8,275","8,016",-259,-3%
Marshall Islands,Australia,40,40,0,0%
Marshall Islands,Bulgaria,1,1,0,0%
Marshall Islands,Denmark,0,0,0,
Marshall Islands,Greece,0,0,0,
Marshall Islands,Guam,241,232,-9,-4%
Marshall Islands,Guinea,0,0,0,
Marshall Islands,Italy,0,5,5,
Marshall Islands,Marshall Islands,"-6,654","-6,492",162,2%
Marshall Islands,Micronesia (country),434,378,-56,-13%
Marshall Islands,Netherlands,0,5,5,
Marshall Islands,Northern Mariana Islands,95,52,-43,-45%
Marshall Islands,Sweden,0,0,0,
Marshall Islands,Switzerland,0,0,0,
Marshall Islands,United States,"6,179","6,063",-116,-2%
Martinique,Antigua and Barbuda,5,5,0,0%
Martinique,Australia,30,40,10,33%
Martinique,Bonaire Sint Eustatius and Saba,0,0,0,
Martinique,Canada,415,490,75,18%
Martinique,Costa Rica,3,5,2,67%
Martinique,Curacao,0,30,30,
Martinique,Denmark,0,0,0,
Martinique,Dominica,101,123,22,22%
Martinique,Dominican Republic,47,32,-15,-32%
Martinique,French Guiana,"4,685","4,398",-287,-6%
Martinique,Guadeloupe,"8,636","9,104",468,5%
Martinique,Martinique,"-14,340","-14,637",-297,-2%
Martinique,Micronesia (country),0,0,0,
Martinique,Saint Lucia,345,298,-47,-14%
Martinique,Sint Maarten (Dutch part),36,72,36,100%
Martinique,Venezuela,37,40,3,8%
Mauritania,Australia,20,50,30,150%
Mauritania,Austria,25,28,3,12%
Mauritania,Belgium,675,"1,348",673,100%
Mauritania,Bolivia,1,1,0,0%
Mauritania,Bulgaria,3,3,0,0%
Mauritania,Canada,332,485,153,46%
Mauritania,Congo,994,"2,369","1,375",138%
Mauritania,Cote d'Ivoire,"11,252","11,755",503,4%
Mauritania,Czechia,3,4,1,33%
Mauritania,Denmark,28,29,1,4%
Mauritania,Egypt,136,147,11,8%
Mauritania,Estonia,0,2,2,
Mauritania,Finland,4,8,4,100%
Mauritania,France,"12,537","16,685","4,148",33%
Mauritania,Gambia,"3,011","3,146",135,4%
Mauritania,Ghana,14,11,-3,-21%
Mauritania,Greece,63,125,62,98%
Mauritania,Guinea,870,"1,351",481,55%
Mauritania,Guinea-Bissau,545,527,-18,-3%
Mauritania,Hungary,4,5,1,25%
Mauritania,Iceland,0,1,1,
Mauritania,Iraq,200,205,5,3%
Mauritania,Ireland,9,8,-1,-11%
Mauritania,Italy,531,630,99,19%
Mauritania,Jordan,63,130,67,106%
Mauritania,Latvia,0,0,0,
Mauritania,Libya,291,319,28,10%
Mauritania,Lithuania,0,0,0,
Mauritania,Luxembourg,0,0,0,
Mauritania,Mali,"6,283","10,600","4,317",69%
Mauritania,Mauritania,"-103,107","-114,192","-11,085",-11%
Mauritania,Micronesia (country),0,0,0,
Mauritania,Morocco,"1,117","1,213",96,9%
Mauritania,Netherlands,399,335,-64,-16%
Mauritania,Norway,10,18,8,80%
Mauritania,Portugal,35,35,0,0%
Mauritania,Romania,0,0,0,
Mauritania,Senegal,"53,740","50,090","-3,650",-7%
Mauritania,Sierra Leone,122,109,-13,-11%
Mauritania,Slovenia,0,0,0,
Mauritania,Spain,"8,638","11,138","2,500",29%
Mauritania,Sweden,26,42,16,62%
Mauritania,Switzerland,96,112,16,17%
Mauritania,Togo,95,129,34,36%
Mauritania,Tunisia,414,409,-5,-1%
Mauritania,Uganda,0,0,0,
Mauritania,United Kingdom,113,119,6,5%
Mauritania,Western Sahara,408,471,63,15%
Mauritius,Australia,"20,307","26,980","6,673",33%
Mauritius,Austria,88,97,9,10%
Mauritius,Belgium,"3,184","3,091",-93,-3%
Mauritius,Botswana,"1,055",201,-854,-81%
Mauritius,Bulgaria,1,1,0,0%
Mauritius,Canada,"9,627","13,160","3,533",37%
Mauritius,Cyprus,7,10,3,43%
Mauritius,Czechia,15,27,12,80%
Mauritius,Denmark,128,139,11,9%
Mauritius,Estonia,0,2,2,
Mauritius,Finland,31,34,3,10%
Mauritius,France,"38,979","41,634","2,655",7%
Mauritius,Greece,46,40,-6,-13%
Mauritius,Guinea,0,0,0,
Mauritius,Hungary,43,51,8,19%
Mauritius,Iceland,7,7,0,0%
Mauritius,India,382,399,17,4%
Mauritius,Ireland,"1,969","3,163","1,194",61%
Mauritius,Italy,"10,018","9,404",-614,-6%
Mauritius,Latvia,0,0,0,
Mauritius,Liechtenstein,0,2,2,
Mauritius,Lithuania,0,0,0,
Mauritius,Luxembourg,39,34,-5,-13%
Mauritius,Mauritius,"-130,649","-148,186","-17,537",-13%
Mauritius,Micronesia (country),0,0,0,
Mauritius,Namibia,111,106,-5,-5%
Mauritius,Netherlands,319,348,29,9%
Mauritius,Norway,147,173,26,18%
Mauritius,Reunion,"4,294","4,893",599,14%
Mauritius,Romania,0,0,0,
Mauritius,Russia,139,63,-76,-55%
Mauritius,Seychelles,502,495,-7,-1%
Mauritius,Slovakia,0,0,0,
Mauritius,Slovenia,0,4,4,
Mauritius,South Africa,"4,700","6,841","2,141",46%
Mauritius,Spain,173,237,64,37%
Mauritius,Sweden,141,167,26,18%
Mauritius,Switzerland,"2,210","2,616",406,18%
Mauritius,Tanzania,181,187,6,3%
Mauritius,United Kingdom,"31,806","33,580","1,774",6%
Mayotte,Mayotte,"-6,468","-6,342",126,2%
Mayotte,Micronesia (country),0,0,0,
Mayotte,Netherlands,0,6,6,
Mayotte,Norway,0,1,1,
Mayotte,Reunion,"6,410","6,294",-116,-2%
Mayotte,Wallis and Futuna,58,41,-17,-29%
Mexico,Antigua and Barbuda,5,5,0,0%
Mexico,Argentina,"2,244","1,445",-799,-36%
Mexico,Australia,"1,820","3,400","1,580",87%
Mexico,Austria,"1,159","1,287",128,11%
Mexico,Bahamas,103,124,21,20%
Mexico,Belgium,"1,471","1,869",398,27%
Mexico,Belize,"2,764","2,988",224,8%
Mexico,Bolivia,"8,760","8,179",-581,-7%
Mexico,Bonaire Sint Eustatius and Saba,0,0,0,
Mexico,Brazil,"1,973","2,657",684,35%
Mexico,Bulgaria,18,23,5,28%
Mexico,Canada,"61,186","69,695","8,509",14%
Mexico,Cape Verde,5,3,-2,-40%
Mexico,Cayman Islands,38,38,0,0%
Mexico,Chile,"2,552","3,403",851,33%
Mexico,Colombia,"2,264","3,125",861,38%
Mexico,Costa Rica,"1,550","3,056","1,506",97%
Mexico,Croatia,27,39,12,44%
Mexico,Cuba,331,237,-94,-28%
Mexico,Curacao,0,13,13,
Mexico,Cyprus,44,65,21,48%
Mexico,Czechia,147,240,93,63%
Mexico,Denmark,691,880,189,27%
Mexico,Dominican Republic,"1,775","1,426",-349,-20%
Mexico,Ecuador,"1,121","1,785",664,59%
Mexico,Egypt,57,62,5,9%
Mexico,El Salvador,"1,541","1,644",103,7%
Mexico,Estonia,0,28,28,
Mexico,Finland,334,471,137,41%
Mexico,France,"9,332","11,813","2,481",27%
Mexico,Germany,"10,738","14,713","3,975",37%
Mexico,Greece,383,420,37,10%
Mexico,Guatemala,"13,160","15,250","2,090",16%
Mexico,Haiti,261,274,13,5%
Mexico,Honduras,"1,140","1,116",-24,-2%
Mexico,Hungary,355,424,69,19%
Mexico,Iceland,54,68,14,26%
Mexico,Ireland,356,299,-57,-16%
Mexico,Israel,"2,209","2,522",313,14%
Mexico,Italy,"6,424","9,012","2,588",40%
Mexico,Japan,"1,845","1,956",111,6%
Mexico,Latvia,28,45,17,61%
Mexico,Liechtenstein,10,21,11,110%
Mexico,Lithuania,0,0,0,
Mexico,Luxembourg,20,18,-2,-10%
Mexico,Mexico,"-10,817,810","-12,415,222","-1,597,412",-15%
Mexico,Micronesia (country),0,0,0,
Mexico,Netherlands,"2,074","2,868",794,38%
Mexico,Nicaragua,735,785,50,7%
Mexico,Norway,516,834,318,62%
Mexico,Panama,"2,935","4,127","1,192",41%
Mexico,Paraguay,"1,727","1,645",-82,-5%
Mexico,Peru,"1,278","1,928",650,51%
Mexico,Philippines,84,143,59,70%
Mexico,Poland,167,220,53,32%
Mexico,Portugal,243,234,-9,-4%
