Country 1,Country 2,1990,2000,Absolute Change,Relative Change
Malaysia,Ireland,171,"2,197","2,026",#ERROR!
Malaysia,Italy,67,339,272,406%
Malaysia,Japan,"4,684","8,387","3,703",79%
Malaysia,Jordan,983,345,-638,-65%
Malaysia,Latvia,7,14,7,100%
Malaysia,Libya,"6,980","5,828","-1,152",-17%
Malaysia,Liechtenstein,0,0,0,
Malaysia,Lithuania,0,0,0,
Malaysia,Luxembourg,26,23,-3,-12%
Malaysia,Malaysia,"-560,353","-1,201,135","-640,782",-114%
Malaysia,Maldives,46,58,12,26%
Malaysia,Malta,16,24,8,50%
Malaysia,Mauritius,36,49,13,36%
Malaysia,Mexico,23,61,38,165%
Malaysia,Micronesia (country),0,0,0,
Malaysia,Netherlands,"2,091","2,716",625,30%
Malaysia,New Zealand,"8,661","11,151","2,490",29%
Malaysia,North Korea,127,149,22,17%
Malaysia,Norway,182,304,122,67%
Malaysia,Panama,12,24,12,100%
Malaysia,Papua New Guinea,115,87,-28,-24%
Malaysia,Peru,26,32,6,23%
Malaysia,Philippines,245,316,71,29%
Malaysia,Poland,11,8,-3,-27%
Malaysia,Portugal,10,37,27,270%
Malaysia,Romania,0,0,0,
Malaysia,Russia,557,490,-67,-12%
Malaysia,Saint Lucia,6,11,5,83%
Malaysia,Singapore,"195,072","710,434","515,362",264%
Malaysia,Slovakia,0,0,0,
Malaysia,Slovenia,0,2,2,
Malaysia,Solomon Islands,133,126,-7,-5%
Malaysia,South Africa,889,382,-507,-57%
Malaysia,South Korea,51,294,243,476%
Malaysia,Spain,41,752,711,#ERROR!
Malaysia,Sri Lanka,22,235,213,968%
Malaysia,Sweden,755,961,206,27%
Malaysia,Switzerland,"1,121","1,609",488,44%
Malaysia,Thailand,"1,293","1,290",-3,0%
Malaysia,Turkey,64,247,183,286%
Malaysia,United Kingdom,"42,754","48,230","5,476",13%
Malaysia,United States,"33,834","50,714","16,880",50%
Malaysia,Venezuela,30,29,-1,-3%
Malaysia,Vietnam,13,79,66,508%
Maldives,Australia,80,170,90,113%
Maldives,Austria,5,6,1,20%
Maldives,Belgium,2,2,0,0%
Maldives,Brazil,0,0,0,
Maldives,Bulgaria,1,1,0,0%
Maldives,Costa Rica,1,1,0,0%
Maldives,Czechia,0,0,0,
Maldives,Denmark,3,2,-1,-33%
Maldives,Egypt,4,21,17,425%
Maldives,Finland,1,1,0,0%
Maldives,France,4,4,0,0%
Maldives,Greece,8,4,-4,-50%
Maldives,India,"1,810",243,"-1,567",-87%
Maldives,Ireland,1,3,2,200%
Maldives,Italy,1,11,10,#ERROR!
Maldives,Liechtenstein,0,0,0,
Maldives,Lithuania,0,0,0,
Maldives,Maldives,"-2,192","-1,216",976,45%
Maldives,Micronesia (country),0,0,0,
Maldives,Netherlands,0,0,0,
Maldives,Norway,0,0,0,
Maldives,Romania,0,0,0,
Maldives,Russia,135,109,-26,-19%
Maldives,Seychelles,2,1,-1,-50%
Maldives,Slovakia,0,0,0,
Maldives,Slovenia,0,0,0,
Maldives,South Africa,54,24,-30,-56%
Maldives,Sri Lanka,17,370,353,#ERROR!
Maldives,Sweden,5,7,2,40%
Maldives,Switzerland,31,46,15,48%
Maldives,United Kingdom,27,190,163,604%
Mali,Australia,24,20,-4,-17%
Mali,Austria,54,68,14,26%
Mali,Belgium,270,260,-10,-4%
Mali,Benin,265,467,202,76%
Mali,Bolivia,0,0,0,
Mali,Brazil,0,0,0,
Mali,Bulgaria,0,0,0,
Mali,Burkina Faso,"37,576","42,260","4,684",12%
Mali,Cameroon,0,0,0,
Mali,Canada,111,831,720,649%
Mali,Cape Verde,9,14,5,56%
Mali,Central African Republic,351,457,106,30%
Mali,Congo,"4,678","16,851","12,173",260%
Mali,Cote d'Ivoire,"422,476","443,223","20,747",5%
Mali,Czechia,4,8,4,100%
Mali,Denmark,5,26,21,420%
Mali,Egypt,241,158,-83,-34%
Mali,Finland,3,3,0,0%
Mali,France,"49,299","52,487","3,188",6%
Mali,Gabon,"17,055","28,529","11,474",67%
Mali,Gambia,"5,697","8,805","3,108",55%
Mali,Germany,634,809,175,28%
Mali,Ghana,"3,592","4,004",412,11%
Mali,Greece,15,17,2,13%
Mali,Guinea,"15,549","19,422","3,873",25%
Mali,Hungary,8,15,7,88%
Mali,Iceland,0,0,0,
Mali,Ireland,6,34,28,467%
Mali,Italy,43,501,458,#ERROR!
Mali,Latvia,2,3,1,50%
Mali,Liberia,"1,970","1,889",-81,-4%
Mali,Libya,688,249,-439,-64%
Mali,Lithuania,0,0,0,
Mali,Luxembourg,0,0,0,
Mali,Mali,"-647,426","-772,866","-125,440",-19%
Mali,Mauritania,"6,776","7,483",707,10%
Mali,Micronesia (country),0,0,0,
Mali,Netherlands,48,96,48,100%
Mali,Niger,"31,142","43,060","11,918",38%
Mali,Nigeria,"14,578","65,493","50,915",349%
Mali,Norway,5,17,12,240%
Mali,Poland,35,26,-9,-26%
Mali,Portugal,12,43,31,258%
Mali,Romania,0,0,0,
Mali,Russia,196,132,-64,-33%
Mali,Senegal,"28,161","26,917","-1,244",-4%
Mali,Sierra Leone,"1,953","1,857",-96,-5%
Mali,Slovenia,0,2,2,
Mali,South Africa,104,45,-59,-57%
Mali,South Sudan,0,0,0,
Mali,Spain,351,"1,373","1,022",291%
Mali,Sudan,"1,058","1,101",43,4%
Mali,Sweden,40,51,11,28%
Mali,Switzerland,173,283,110,64%
Mali,Togo,"1,539","2,699","1,160",75%
Mali,Tunisia,200,230,30,15%
Mali,United Kingdom,16,117,101,631%
Mali,Western Sahara,194,237,43,22%
Mali,Zambia,220,194,-26,-12%
Malta,Argentina,4,4,0,0%
Malta,Australia,"57,407","52,610","-4,797",-8%
Malta,Austria,60,76,16,27%
Malta,Belgium,259,249,-10,-4%
Malta,Bolivia,6,2,-4,-67%
Malta,Brazil,0,0,0,
Malta,Bulgaria,1,16,15,#ERROR!
Malta,Canada,"9,773","9,379",-394,-4%
Malta,Cyprus,8,15,7,88%
Malta,Czechia,2,4,2,100%
Malta,Denmark,48,58,10,21%
Malta,Dominican Republic,33,40,7,21%
Malta,Estonia,0,0,0,
Malta,Finland,8,18,10,125%
Malta,France,910,969,59,6%
Malta,Germany,246,344,98,40%
Malta,Greece,227,99,-128,-56%
Malta,Hungary,0,25,25,
Malta,Iceland,0,1,1,
Malta,Ireland,23,184,161,700%
Malta,Italy,257,"1,137",880,342%
Malta,Latvia,2,3,1,50%
Malta,Liechtenstein,0,0,0,
Malta,Lithuania,0,0,0,
Malta,Luxembourg,13,12,-1,-8%
Malta,Malta,"-110,738","-104,869","5,869",5%
Malta,Micronesia (country),0,0,0,
Malta,Netherlands,106,210,104,98%
Malta,Norway,37,46,9,24%
Malta,Peru,12,16,4,33%
Malta,Portugal,6,22,16,267%
Malta,Romania,0,0,0,
Malta,Russia,575,636,61,11%
Malta,Serbia,6,56,50,833%
Malta,Slovakia,1,14,13,#ERROR!
Malta,Slovenia,0,1,1,
Malta,South Africa,163,144,-19,-12%
Malta,Spain,95,195,100,105%
Malta,Sweden,68,87,19,28%
Malta,Switzerland,127,202,75,59%
Malta,Turkey,10,40,30,300%
Malta,United Kingdom,"30,631","29,178","-1,453",-5%
Malta,United States,"9,614","8,777",-837,-9%
Marshall Islands,Australia,26,30,4,15%
Marshall Islands,Bulgaria,0,0,0,
Marshall Islands,Denmark,1,0,-1,-100%
Marshall Islands,Greece,2,0,-2,-100%
Marshall Islands,Guam,88,250,162,184%
Marshall Islands,Guinea,0,0,0,
Marshall Islands,Italy,0,0,0,
Marshall Islands,Marshall Islands,"-1,426","-6,976","-5,550",-389%
Marshall Islands,Micronesia (country),311,468,157,50%
Marshall Islands,Netherlands,0,0,0,
Marshall Islands,Northern Mariana Islands,97,112,15,15%
Marshall Islands,Sweden,0,0,0,
Marshall Islands,Switzerland,0,0,0,
Marshall Islands,United States,"1,086","6,478","5,392",497%
Martinique,Antigua and Barbuda,5,4,-1,-20%
Martinique,Australia,20,40,20,100%
Martinique,Bonaire Sint Eustatius and Saba,0,0,0,
Martinique,Canada,288,287,-1,0%
Martinique,Costa Rica,3,3,0,0%
Martinique,Curacao,0,0,0,
Martinique,Denmark,8,0,-8,-100%
Martinique,Dominica,52,82,30,58%
Martinique,Dominican Republic,51,62,11,22%
Martinique,French Guiana,"4,570","4,971",401,9%
Martinique,Guadeloupe,"5,803","8,167","2,364",41%
Martinique,Martinique,"-11,036","-14,019","-2,983",-27%
Martinique,Micronesia (country),0,0,0,
Martinique,Saint Lucia,198,367,169,85%
Martinique,Sint Maarten (Dutch part),0,0,0,
Martinique,Venezuela,38,36,-2,-5%
Mauritania,Australia,16,20,4,25%
Mauritania,Austria,19,23,4,21%
Mauritania,Belgium,875,837,-38,-4%
Mauritania,Bolivia,0,0,0,
Mauritania,Bulgaria,1,2,1,100%
Mauritania,Canada,24,149,125,521%
Mauritania,Congo,965,"1,564",599,62%
Mauritania,Cote d'Ivoire,"9,873","10,749",876,9%
Mauritania,Czechia,1,1,0,0%
Mauritania,Denmark,4,26,22,550%
Mauritania,Egypt,152,114,-38,-25%
Mauritania,Estonia,0,0,0,
Mauritania,Finland,0,0,0,
Mauritania,France,"11,287","12,017",730,6%
Mauritania,Gambia,"2,005","3,100","1,095",55%
Mauritania,Ghana,9,10,1,11%
Mauritania,Greece,3,5,2,67%
Mauritania,Guinea,384,478,94,24%
Mauritania,Guinea-Bissau,359,563,204,57%
Mauritania,Hungary,9,3,-6,-67%
Mauritania,Iceland,0,0,0,
Mauritania,Iraq,154,172,18,12%
Mauritania,Ireland,2,9,7,350%
Mauritania,Italy,46,385,339,737%
Mauritania,Jordan,90,83,-7,-8%
Mauritania,Latvia,0,0,0,
Mauritania,Libya,433,264,-169,-39%
Mauritania,Lithuania,0,0,0,
Mauritania,Luxembourg,0,0,0,
Mauritania,Mali,"14,942","12,423","-2,519",-17%
Mauritania,Mauritania,"-134,478","-107,607","26,871",20%
Mauritania,Micronesia (country),0,0,0,
Mauritania,Morocco,"1,088","1,053",-35,-3%
Mauritania,Netherlands,163,325,162,99%
Mauritania,Norway,3,12,9,300%
Mauritania,Portugal,8,30,22,275%
Mauritania,Romania,0,0,0,
Mauritania,Senegal,"89,862","59,956","-29,906",-33%
Mauritania,Sierra Leone,142,134,-8,-6%
Mauritania,Slovenia,0,1,1,
Mauritania,Spain,702,"2,103","1,401",200%
Mauritania,Sweden,15,20,5,33%
Mauritania,Switzerland,74,84,10,14%
Mauritania,Togo,68,85,17,25%
Mauritania,Tunisia,376,433,57,15%
Mauritania,Uganda,39,0,-39,-100%
Mauritania,United Kingdom,3,29,26,867%
Mauritania,Western Sahara,282,345,63,22%
Mauritius,Australia,"20,215","18,530","-1,685",-8%
Mauritius,Austria,63,80,17,27%
Mauritius,Belgium,"2,939","3,755",816,28%
Mauritius,Botswana,292,700,408,140%
Mauritius,Bulgaria,0,0,0,
Mauritius,Canada,"5,095","6,611","1,516",30%
Mauritius,Cyprus,3,5,2,67%
Mauritius,Czechia,1,1,0,0%
Mauritius,Denmark,83,110,27,33%
Mauritius,Estonia,0,0,0,
Mauritius,Finland,13,22,9,69%
Mauritius,France,"38,101","40,565","2,464",6%
Mauritius,Greece,45,52,7,16%
Mauritius,Guinea,0,0,0,
Mauritius,Hungary,21,35,14,67%
Mauritius,Iceland,3,7,4,133%
Mauritius,India,"2,547",362,"-2,185",-86%
Mauritius,Ireland,74,451,377,509%
Mauritius,Italy,"9,594","10,538",944,10%
Mauritius,Latvia,0,0,0,
Mauritius,Liechtenstein,0,0,0,
Mauritius,Lithuania,0,0,0,
Mauritius,Luxembourg,51,46,-5,-10%
Mauritius,Mauritius,"-110,707","-119,003","-8,296",-7%
Mauritius,Micronesia (country),0,0,0,
Mauritius,Namibia,158,141,-17,-11%
Mauritius,Netherlands,145,289,144,99%
Mauritius,Norway,145,138,-7,-5%
Mauritius,Reunion,"1,008","3,455","2,447",243%
Mauritius,Romania,0,0,0,
Mauritius,Russia,273,213,-60,-22%
Mauritius,Seychelles,258,509,251,97%
Mauritius,Slovakia,0,0,0,
Mauritius,Slovenia,0,0,0,
Mauritius,South Africa,"4,711","3,573","-1,138",-24%
Mauritius,Spain,19,359,340,#ERROR!
Mauritius,Sweden,104,133,29,28%
Mauritius,Switzerland,"1,750","1,982",232,13%
Mauritius,Tanzania,113,161,48,42%
Mauritius,United Kingdom,"22,883","26,180","3,297",14%
Mayotte,Mayotte,"-1,835","-6,214","-4,379",-239%
Mayotte,Micronesia (country),0,0,0,
Mayotte,Netherlands,0,0,0,
Mayotte,Norway,0,0,0,
Mayotte,Reunion,"1,800","6,162","4,362",242%
Mayotte,Wallis and Futuna,35,52,17,49%
Mexico,Antigua and Barbuda,3,4,1,33%
Mexico,Argentina,"2,332","3,040",708,30%
Mexico,Australia,777,"1,270",493,63%
Mexico,Austria,832,"1,046",214,26%
Mexico,Bahamas,21,82,61,290%
Mexico,Belgium,"1,647","1,579",-68,-4%
Mexico,Belize,"3,025","2,539",-486,-16%
Mexico,Bolivia,"8,125","9,323","1,198",15%
Mexico,Bonaire Sint Eustatius and Saba,0,0,0,
Mexico,Brazil,792,"1,261",469,59%
Mexico,Bulgaria,2,12,10,500%
Mexico,Canada,"18,610","42,332","23,722",127%
Mexico,Cape Verde,4,6,2,50%
Mexico,Cayman Islands,12,42,30,250%
Mexico,Chile,746,"1,700",954,128%
Mexico,Colombia,"1,908","2,236",328,17%
Mexico,Costa Rica,"2,081","2,365",284,14%
Mexico,Croatia,0,15,15,
Mexico,Cuba,889,440,-449,-51%
Mexico,Curacao,0,0,0,
Mexico,Cyprus,16,29,13,81%
Mexico,Czechia,19,39,20,105%
Mexico,Denmark,239,461,222,93%
Mexico,Dominican Republic,"1,737","2,122",385,22%
Mexico,Ecuador,656,937,281,43%
Mexico,Egypt,71,48,-23,-32%
Mexico,El Salvador,"2,457","1,438","-1,019",-41%
Mexico,Estonia,0,0,0,
Mexico,Finland,67,129,62,93%
Mexico,France,"6,305","6,712",407,6%
Mexico,Germany,"3,437","5,867","2,430",71%
Mexico,Greece,379,360,-19,-5%
Mexico,Guatemala,"5,402","11,070","5,668",105%
Mexico,Haiti,306,275,-31,-10%
Mexico,Honduras,795,"1,164",369,46%
Mexico,Hungary,20,288,268,#ERROR!
Mexico,Iceland,10,38,28,280%
Mexico,Ireland,59,355,296,502%
Mexico,Israel,"1,422","1,923",501,35%
Mexico,Italy,"4,331","4,023",-308,-7%
Mexico,Japan,786,"1,740",954,121%
Mexico,Latvia,6,12,6,100%
Mexico,Liechtenstein,0,0,0,
Mexico,Lithuania,0,0,0,
Mexico,Luxembourg,27,24,-3,-11%
Mexico,Mexico,"-4,395,355","-9,562,878","-5,167,523",-118%
Mexico,Micronesia (country),0,0,0,
Mexico,Netherlands,658,"1,312",654,99%
Mexico,Nicaragua,925,725,-200,-22%
Mexico,Norway,208,380,172,83%
Mexico,Panama,"1,393","2,341",948,68%
Mexico,Paraguay,"3,059","1,813","-1,246",-41%
Mexico,Peru,930,"1,088",158,17%
Mexico,Philippines,31,105,74,239%
Mexico,Poland,165,120,-45,-27%
Mexico,Portugal,62,212,150,242%
Mexico,Puerto Rico,"1,907","2,703",796,42%
Mexico,Romania,4,9,5,125%
Mexico,Russia,173,162,-11,-6%
Mexico,Saint Lucia,4,8,4,100%
Mexico,Serbia,2,27,25,#ERROR!
Mexico,Slovakia,3,53,50,#ERROR!
Mexico,Slovenia,5,12,7,140%
Mexico,South Africa,78,120,42,54%
Mexico,Spain,"9,649","18,686","9,037",94%
Mexico,Sweden,847,"1,079",232,27%
Mexico,Switzerland,"2,539","4,306","1,767",70%
Mexico,Turkey,37,143,106,286%
Mexico,United Kingdom,704,"4,882","4,178",593%
Mexico,United States,"4,298,014","9,410,529","5,112,515",119%
Mexico,Uruguay,719,602,-117,-16%
Mexico,Venezuela,"2,886","3,115",229,8%
Moldova,Argentina,"1,003",955,-48,-5%
Moldova,Australia,15,570,555,#ERROR!
Moldova,Austria,980,"1,231",251,26%
Moldova,Azerbaijan,386,342,-44,-11%
Moldova,Belarus,"8,826","7,895",-931,-11%
Moldova,Belgium,46,44,-2,-4%
Moldova,Bolivia,0,2,2,
Moldova,Bulgaria,582,"1,059",477,82%
Moldova,Canada,"2,284","2,358",74,3%
Moldova,Costa Rica,3,3,0,0%
Moldova,Croatia,0,0,0,
Moldova,Cyprus,234,428,194,83%
Moldova,Czechia,202,403,201,100%
Moldova,Denmark,59,67,8,14%
Moldova,Dominican Republic,6,7,1,17%
Moldova,Egypt,48,46,-2,-4%
Moldova,Estonia,"1,543",870,-673,-44%
Moldova,Finland,0,13,13,
Moldova,France,861,916,55,6%
Moldova,Georgia,"4,413",466,"-3,947",-89%
Moldova,Germany,"1,218","15,857","14,639",#ERROR!
Moldova,Greece,"9,177","6,297","-2,880",-31%
Moldova,Guinea,0,0,0,
Moldova,Hungary,56,150,94,168%
Moldova,Iceland,0,1,1,
Moldova,Ireland,113,"1,457","1,344",#ERROR!
Moldova,Israel,"28,570","23,516","-5,054",-18%
Moldova,Italy,84,"6,658","6,574",#ERROR!
Moldova,Jordan,2,44,42,#ERROR!
Moldova,Kazakhstan,"13,149","8,849","-4,300",-33%
Moldova,Kyrgyzstan,"8,066","5,058","-3,008",-37%
Moldova,Latvia,"1,629","2,426",797,49%
Moldova,Liechtenstein,0,0,0,
Moldova,Lithuania,"1,763",846,-917,-52%
Moldova,Luxembourg,0,0,0,
Moldova,Malta,6,20,14,233%
Moldova,Micronesia (country),0,0,0,
Moldova,Moldova,"-625,680","-602,773","22,907",4%
Moldova,Netherlands,4,9,5,125%
Moldova,Norway,3,23,20,667%
Moldova,Poland,467,341,-126,-27%
Moldova,Portugal,887,"3,022","2,135",241%
Moldova,Romania,"52,248","38,405","-13,843",-26%
Moldova,Russia,"292,807","276,101","-16,706",-6%
Moldova,Serbia,28,244,216,771%
Moldova,Slovakia,8,73,65,813%
Moldova,Slovenia,17,41,24,141%
Moldova,Spain,17,213,196,#ERROR!
Moldova,Sweden,58,74,16,28%
Moldova,Switzerland,155,750,595,384%
Moldova,Tajikistan,"2,071",833,"-1,238",-60%
Moldova,Turkey,564,"2,173","1,609",285%
Moldova,Ukraine,"180,029","171,185","-8,844",-5%
Moldova,United Kingdom,61,430,369,605%
Moldova,United States,"10,932","20,002","9,070",83%
Monaco,Argentina,23,21,-2,-9%
Monaco,Australia,37,30,-7,-19%
Monaco,Austria,14,18,4,29%
Monaco,Belgium,77,77,0,0%
Monaco,Bolivia,2,0,-2,-100%
Monaco,Brazil,0,0,0,
Monaco,Bulgaria,1,2,1,100%
Monaco,Canada,130,109,-21,-16%
Monaco,Costa Rica,1,1,0,0%
Monaco,Czechia,0,1,1,
Monaco,Denmark,5,7,2,40%
Monaco,Egypt,62,60,-2,-3%
Monaco,Estonia,0,0,0,
Monaco,Finland,1,2,1,100%
Monaco,France,"3,282","3,494",212,6%
Monaco,Greece,11,22,11,100%
Monaco,Hungary,0,4,4,
Monaco,Iceland,0,1,1,
Monaco,Ireland,1,8,7,700%
Monaco,Italy,154,203,49,32%
Monaco,Latvia,0,0,0,
Monaco,Libya,176,202,26,15%
Monaco,Liechtenstein,0,0,0,
Monaco,Lithuania,0,0,0,
Monaco,Luxembourg,0,0,0,
Monaco,Micronesia (country),0,0,0,
Monaco,Monaco,"-4,475","-5,124",-649,-15%
Monaco,Netherlands,23,46,23,100%
Monaco,Norway,0,0,0,
Monaco,Poland,3,2,-1,-33%
Monaco,Romania,0,0,0,
Monaco,Russia,192,238,46,24%
Monaco,Slovakia,0,0,0,
Monaco,South Africa,11,11,0,0%
Monaco,Spain,82,154,72,88%
Monaco,Sweden,11,15,4,36%
Monaco,Switzerland,116,181,65,56%
Monaco,United Kingdom,60,215,155,258%
Mongolia,Australia,36,120,84,233%
Mongolia,Austria,993,"1,247",254,26%
Mongolia,Belarus,96,175,79,82%
Mongolia,Belgium,47,45,-2,-4%
Mongolia,Bolivia,0,1,1,
Mongolia,Bulgaria,23,35,12,52%
Mongolia,Canada,24,129,105,438%
Mongolia,Costa Rica,7,11,4,57%
Mongolia,Czechia,140,279,139,99%
Mongolia,Denmark,2,17,15,750%
Mongolia,Egypt,1,11,10,#ERROR!
Mongolia,Estonia,28,58,30,107%
Mongolia,Finland,1,13,12,#ERROR!
Mongolia,France,288,306,18,6%
Mongolia,Georgia,0,29,29,
Mongolia,Greece,9,12,3,33%
Mongolia,Hungary,386,863,477,124%
Mongolia,Iceland,5,10,5,100%
Mongolia,Ireland,61,369,308,505%
Mongolia,Italy,5,57,52,#ERROR!
Mongolia,Latvia,87,180,93,107%
Mongolia,Lithuania,79,68,-11,-14%
Mongolia,Luxembourg,0,0,0,
Mongolia,Micronesia (country),0,0,0,
Mongolia,Moldova,348,159,-189,-54%
Mongolia,Mongolia,"-24,466","-30,648","-6,182",-25%
Mongolia,Netherlands,27,54,27,100%
Mongolia,Norway,0,8,8,
Mongolia,Poland,234,171,-63,-27%
Mongolia,Romania,0,0,0,
Mongolia,Russia,"21,142","23,503","2,361",11%
Mongolia,Slovakia,11,41,30,273%
Mongolia,Slovenia,0,0,0,
Mongolia,South Korea,112,"1,519","1,407",#ERROR!
Mongolia,Spain,10,193,183,#ERROR!
Mongolia,Sweden,30,39,9,30%
Mongolia,Switzerland,148,460,312,211%
Mongolia,Turkey,46,178,132,287%
Mongolia,United Kingdom,40,288,248,620%
Montenegro,Australia,"1,297","5,330","4,033",311%
Montenegro,Austria,"12,031","15,115","3,084",26%
Montenegro,Belgium,10,9,-1,-10%
Montenegro,Bolivia,0,0,0,
Montenegro,Bosnia and Herzegovina,"3,727","5,675","1,948",52%
Montenegro,Brazil,0,0,0,
Montenegro,Bulgaria,7,15,8,114%
Montenegro,Canada,0,0,0,
Montenegro,Croatia,0,0,0,
Montenegro,Czechia,29,57,28,97%
Montenegro,Denmark,"1,900","1,965",65,3%
Montenegro,Estonia,0,0,0,
Montenegro,Finland,0,0,0,
Montenegro,France,949,"1,011",62,7%
Montenegro,Germany,"30,932","43,133","12,201",39%
Montenegro,Hungary,0,27,27,
Montenegro,Iceland,0,0,0,
Montenegro,Italy,"1,458","6,055","4,597",315%
Montenegro,Latvia,0,0,0,
Montenegro,Liechtenstein,78,110,32,41%
Montenegro,Luxembourg,"2,301","5,012","2,711",118%
Montenegro,Micronesia (country),0,0,0,
Montenegro,Montenegro,"-77,384","-183,451","-106,067",-137%
Montenegro,Netherlands,0,0,0,
Montenegro,North Macedonia,"9,247","8,065","-1,182",-13%
Montenegro,Norway,0,0,0,
Montenegro,Poland,275,201,-74,-27%
Montenegro,Portugal,0,105,105,
Montenegro,Romania,0,0,0,
Montenegro,Russia,538,545,7,1%
Montenegro,Serbia,"9,511","88,070","78,559",826%
Montenegro,Slovakia,10,24,14,140%
Montenegro,Slovenia,"2,646",0,"-2,646",-100%
Montenegro,Spain,0,0,0,
Montenegro,Sweden,0,0,0,
Montenegro,Switzerland,0,"1,989","1,989",
Montenegro,United Kingdom,197,705,508,258%
Montenegro,Venezuela,241,233,-8,-3%
Montserrat,Anguilla,135,213,78,58%
Montserrat,Antigua and Barbuda,844,935,91,11%
Montserrat,British Virgin Islands,108,146,38,35%
Montserrat,Canada,384,610,226,59%
Montserrat,Costa Rica,3,3,0,0%
Montserrat,Dominica,59,93,34,58%
Montserrat,France,5,6,1,20%
Montserrat,Greece,2,2,0,0%
Montserrat,Grenada,6,9,3,50%
Montserrat,Ireland,0,2,2,
Montserrat,Micronesia (country),0,0,0,
Montserrat,Montserrat,"-7,178","-16,132","-8,954",-125%
Montserrat,Netherlands,0,0,0,
Montserrat,Norway,0,0,0,
Montserrat,Saint Kitts and Nevis,186,339,153,82%
Montserrat,Saint Lucia,14,25,11,79%
Montserrat,Slovenia,0,0,0,
Montserrat,United Kingdom,"1,290","8,935","7,645",593%
Montserrat,United States,"3,493","4,004",511,15%
Montserrat,United States Virgin Islands,649,810,161,25%
Morocco,Andorra,296,471,175,59%
Morocco,Argentina,466,444,-22,-5%
Morocco,Australia,984,"1,380",396,40%
Morocco,Austria,"1,061","1,333",272,26%
Morocco,Bahrain,257,308,51,20%
Morocco,Belgium,"295,459","232,447","-63,012",-21%
Morocco,Bolivia,6,5,-1,-17%
Morocco,Brazil,0,0,0,
Morocco,Bulgaria,19,41,22,116%
Morocco,Canada,"16,116","25,727","9,611",60%
Morocco,Costa Rica,17,3,-14,-82%
Morocco,Croatia,0,0,0,
Morocco,Cyprus,16,29,13,81%
Morocco,Czechia,26,51,25,96%
Morocco,Denmark,"3,004","4,881","1,877",62%
Morocco,Dominican Republic,21,26,5,24%
Morocco,Ecuador,16,20,4,25%
Morocco,Egypt,527,776,249,47%
Morocco,Estonia,0,0,0,
Morocco,Finland,412,871,459,111%
Morocco,France,"713,987","760,148","46,161",6%
Morocco,Gabon,221,369,148,67%
Morocco,Germany,"72,631","77,592","4,961",7%
Morocco,Gibraltar,"2,021","1,107",-914,-45%
Morocco,Greece,762,795,33,4%
Morocco,Guinea,0,0,0,
Morocco,Hungary,38,128,90,237%
Morocco,Iceland,21,84,63,300%
Morocco,Iraq,451,504,53,12%
Morocco,Ireland,52,318,266,512%
Morocco,Israel,"157,029","166,953","9,924",6%
Morocco,Italy,"169,285","285,569","116,284",69%
Morocco,Jordan,398,726,328,82%
Morocco,Kuwait,"1,594","1,457",-137,-9%
Morocco,Latvia,3,5,2,67%
Morocco,Lebanon,182,330,148,81%
Morocco,Libya,"1,505","3,605","2,100",140%
Morocco,Liechtenstein,0,0,0,
Morocco,Lithuania,0,0,0,
Morocco,Luxembourg,125,216,91,73%
Morocco,Mali,0,0,0,
Morocco,Malta,83,124,41,49%
Morocco,Mauritania,306,337,31,10%
Morocco,Mexico,186,232,46,25%
Morocco,Micronesia (country),0,0,0,
Morocco,Morocco,"-1,748,116","-2,077,010","-328,894",-19%
Morocco,Netherlands,"114,850","151,473","36,623",32%
Morocco,New Caledonia,479,631,152,32%
Morocco,Norway,"2,393","3,719","1,326",55%
Morocco,Panama,24,46,22,92%
Morocco,Peru,23,29,6,26%
Morocco,Poland,221,162,-59,-27%
Morocco,Portugal,395,"1,346",951,241%
Morocco,Qatar,"1,300","1,315",15,1%
Morocco,Romania,4,8,4,100%
Morocco,Russia,"1,755","1,220",-535,-30%
Morocco,Senegal,"3,405","3,219",-186,-5%
Morocco,Serbia,3,34,31,#ERROR!
Morocco,Slovakia,3,33,30,#ERROR!
Morocco,Slovenia,3,9,6,200%
Morocco,South Africa,"1,058",456,-602,-57%
Morocco,Spain,"133,341","266,706","133,365",100%
Morocco,Sweden,"3,529","4,492",963,27%
Morocco,Switzerland,"8,362","11,902","3,540",42%
Morocco,Tunisia,"7,275","6,607",-668,-9%
Morocco,Turkey,113,437,324,287%
Morocco,Ukraine,"2,100","1,988",-112,-5%
Morocco,United Arab Emirates,"1,948","3,188","1,240",64%
Morocco,United Kingdom,"8,857","11,941","3,084",35%
Morocco,United States,"15,541","35,562","20,021",129%
Morocco,Venezuela,"1,551","1,075",-476,-31%
Mozambique,Angola,97,128,31,32%
Mozambique,Argentina,25,23,-2,-8%
Mozambique,Australia,386,630,244,63%
Mozambique,Austria,37,47,10,27%
Mozambique,Belgium,189,180,-9,-5%
Mozambique,Bolivia,0,0,0,
Mozambique,Botswana,184,441,257,140%
Mozambique,Brazil,987,"1,337",350,35%
Mozambique,Bulgaria,6,14,8,133%
Mozambique,Canada,691,881,190,27%
Mozambique,Cape Verde,51,76,25,49%
Mozambique,Costa Rica,3,3,0,0%
Mozambique,Cyprus,3,5,2,67%
Mozambique,Czechia,1,1,0,0%
Mozambique,Denmark,65,122,57,88%
Mozambique,Egypt,14,13,-1,-7%
Mozambique,Eritrea,"3,537",896,"-2,641",-75%
