Country 1,Country 2,2015,2020,Absolute Change,Relative Change
Kazakhstan,Iceland,21,35,14,67%
Kazakhstan,India,463,433,-30,-6%
Kazakhstan,Ireland,259,296,37,14%
Kazakhstan,Israel,"13,632","13,237",-395,-3%
Kazakhstan,Italy,"4,028","4,810",782,19%
Kazakhstan,Jordan,16,19,3,19%
Kazakhstan,Kazakhstan,"-3,885,576","-4,203,899","-318,323",-8%
Kazakhstan,Kyrgyzstan,"12,940","12,599",-341,-3%
Kazakhstan,Latvia,"5,931","5,651",-280,-5%
Kazakhstan,Libya,800,855,55,7%
Kazakhstan,Liechtenstein,5,9,4,80%
Kazakhstan,Lithuania,"4,477","4,248",-229,-5%
Kazakhstan,Luxembourg,0,207,207,
Kazakhstan,Mali,"1,830","2,146",316,17%
Kazakhstan,Micronesia (country),0,0,0,
Kazakhstan,Moldova,"4,452","4,370",-82,-2%
Kazakhstan,Mongolia,210,225,15,7%
Kazakhstan,Netherlands,260,480,220,85%
Kazakhstan,Norway,931,973,42,5%
Kazakhstan,Poland,"4,546","6,071","1,525",34%
Kazakhstan,Portugal,872,998,126,14%
Kazakhstan,Romania,85,412,327,385%
Kazakhstan,Russia,"2,560,269","2,558,907","-1,362",0%
Kazakhstan,Serbia,97,97,0,0%
Kazakhstan,Slovakia,246,290,44,18%
Kazakhstan,Slovenia,100,207,107,107%
Kazakhstan,South Korea,924,"1,712",788,85%
Kazakhstan,Spain,"1,797","2,424",627,35%
Kazakhstan,Sweden,"1,771","2,391",620,35%
Kazakhstan,Switzerland,"2,941","3,827",886,30%
Kazakhstan,Tajikistan,839,840,1,0%
Kazakhstan,Turkey,"4,918","6,869","1,951",40%
Kazakhstan,Turkmenistan,"20,145","19,994",-151,-1%
Kazakhstan,Ukraine,"222,245","225,962","3,717",2%
Kazakhstan,United Kingdom,"3,441","3,882",441,13%
Kazakhstan,United States,"28,892","36,353","7,461",26%
Kazakhstan,Uzbekistan,"13,194","13,092",-102,-1%
Kenya,Argentina,2,2,0,0%
Kenya,Australia,"19,720","24,557","4,837",25%
Kenya,Austria,"1,015","1,254",239,24%
Kenya,Bahamas,21,21,0,0%
Kenya,Belgium,"1,420","1,692",272,19%
Kenya,Bolivia,15,15,0,0%
Kenya,Botswana,"1,133","1,210",77,7%
Kenya,Brazil,53,56,3,6%
Kenya,Bulgaria,16,28,12,75%
Kenya,Burundi,"1,032","1,226",194,19%
Kenya,Canada,"26,988","29,241","2,253",8%
Kenya,Cayman Islands,36,39,3,8%
Kenya,Comoros,76,74,-2,-3%
Kenya,Costa Rica,8,9,1,13%
Kenya,Cyprus,80,81,1,1%
Kenya,Czechia,93,137,44,47%
Kenya,Denmark,"1,640","1,900",260,16%
Kenya,Egypt,89,137,48,54%
Kenya,Eritrea,351,305,-46,-13%
Kenya,Estonia,7,22,15,214%
Kenya,Finland,"1,238","1,562",324,26%
Kenya,France,"1,818","1,999",181,10%
Kenya,Germany,"12,427","16,678","4,251",34%
Kenya,Ghana,15,15,0,0%
Kenya,Greece,452,460,8,2%
Kenya,Guinea,"1,999","1,920",-79,-4%
Kenya,Hungary,95,254,159,167%
Kenya,Iceland,90,103,13,14%
Kenya,India,"8,268","7,733",-535,-6%
Kenya,Ireland,482,551,69,14%
Kenya,Italy,"3,650","4,275",625,17%
Kenya,Kenya,"-480,647","-535,348","-54,701",-11%
Kenya,Latvia,3,4,1,33%
Kenya,Libya,334,357,23,7%
Kenya,Liechtenstein,6,8,2,33%
Kenya,Lithuania,5,8,3,60%
Kenya,Luxembourg,0,111,111,
Kenya,Malta,45,96,51,113%
Kenya,Mexico,68,73,5,7%
Kenya,Micronesia (country),0,0,0,
Kenya,Mozambique,"23,584","24,779","1,195",5%
Kenya,Namibia,"1,086","1,161",75,7%
Kenya,Netherlands,"3,003","3,582",579,19%
Kenya,New Zealand,"1,714","1,955",241,14%
Kenya,Norway,"1,964","2,309",345,18%
Kenya,Philippines,53,55,2,4%
Kenya,Poland,59,77,18,31%
Kenya,Portugal,101,113,12,12%
Kenya,Romania,10,55,45,450%
Kenya,Russia,451,449,-2,0%
Kenya,Rwanda,"2,581","2,575",-6,0%
Kenya,Seychelles,409,415,6,1%
Kenya,Sierra Leone,27,26,-1,-4%
Kenya,Slovakia,25,28,3,12%
Kenya,Slovenia,25,35,10,40%
Kenya,South Africa,"17,141","19,901","2,760",16%
Kenya,South Sudan,"9,558","9,800",242,3%
Kenya,Spain,"1,555","2,098",543,35%
Kenya,Sudan,"2,575","3,561",986,38%
Kenya,Sweden,"3,384","4,616","1,232",36%
Kenya,Switzerland,"3,364","3,800",436,13%
Kenya,Tanzania,"27,247","24,274","-2,973",-11%
Kenya,Turkey,170,236,66,39%
Kenya,Uganda,"38,254","34,241","-4,013",-10%
Kenya,United Kingdom,"131,845","139,352","7,507",6%
Kenya,United States,"125,185","156,960","31,775",25%
Kenya,Zambia,472,660,188,40%
Kiribati,Australia,650,795,145,22%
Kiribati,Belgium,0,0,0,
Kiribati,Brazil,100,108,8,8%
Kiribati,Bulgaria,4,3,-1,-25%
Kiribati,Czechia,1,0,-1,-100%
Kiribati,Denmark,3,2,-1,-33%
Kiribati,Estonia,1,0,-1,-100%
Kiribati,Fiji,775,793,18,2%
Kiribati,France,9,8,-1,-11%
Kiribati,Guinea,3,1,-2,-67%
Kiribati,Hungary,1,0,-1,-100%
Kiribati,Italy,5,3,-2,-40%
Kiribati,Kiribati,"-4,127","-5,103",-976,-24%
Kiribati,Marshall Islands,275,275,0,0%
Kiribati,Micronesia (country),484,516,32,7%
Kiribati,Nauru,209,241,32,15%
Kiribati,Netherlands,1,0,-1,-100%
Kiribati,New Zealand,"1,533","2,307",774,50%
Kiribati,Norway,2,2,0,0%
Kiribati,Samoa,12,10,-2,-17%
Kiribati,Slovakia,7,6,-1,-14%
Kiribati,Solomon Islands,265,258,-7,-3%
Kiribati,Sweden,4,3,-1,-25%
Kiribati,Switzerland,7,4,-3,-43%
Kiribati,Tuvalu,61,62,1,2%
Kiribati,United Kingdom,199,222,23,12%
Kuwait,Algeria,"1,129","1,172",43,4%
Kuwait,Australia,"6,580","7,754","1,174",18%
Kuwait,Austria,258,490,232,90%
Kuwait,Bahrain,"5,479","7,098","1,619",30%
Kuwait,Belgium,258,519,261,101%
Kuwait,Bolivia,6,5,-1,-17%
Kuwait,Brazil,24,25,1,4%
Kuwait,Bulgaria,100,227,127,127%
Kuwait,Canada,"15,141","16,405","1,264",8%
Kuwait,Cyprus,223,229,6,3%
Kuwait,Czechia,103,128,25,24%
Kuwait,Denmark,"1,334","1,449",115,9%
Kuwait,Egypt,"1,925","3,008","1,083",56%
Kuwait,Estonia,9,12,3,33%
Kuwait,Finland,121,220,99,82%
Kuwait,France,762,836,74,10%
Kuwait,Greece,138,263,125,91%
Kuwait,Hungary,243,380,137,56%
Kuwait,Iceland,2,3,1,50%
Kuwait,India,"12,597","11,781",-816,-6%
Kuwait,Iraq,400,403,3,1%
Kuwait,Ireland,201,228,27,13%
Kuwait,Italy,536,632,96,18%
Kuwait,Jordan,584,755,171,29%
Kuwait,Kuwait,"-195,034","-212,271","-17,237",-9%
Kuwait,Latvia,3,5,2,67%
Kuwait,Lebanon,192,166,-26,-14%
Kuwait,Libya,"10,763","11,527",764,7%
Kuwait,Liechtenstein,1,0,-1,-100%
Kuwait,Lithuania,11,5,-6,-55%
Kuwait,Luxembourg,0,47,47,
Kuwait,Malta,79,170,91,115%
Kuwait,Mauritania,31,33,2,6%
Kuwait,Micronesia (country),0,0,0,
Kuwait,Netherlands,"1,188","1,745",557,47%
Kuwait,Norway,399,491,92,23%
Kuwait,Oman,668,852,184,28%
Kuwait,Palestine,"18,541","19,605","1,064",6%
Kuwait,Philippines,171,181,10,6%
Kuwait,Poland,188,250,62,33%
Kuwait,Qatar,"6,494","6,612",118,2%
Kuwait,Romania,15,132,117,780%
Kuwait,Russia,85,83,-2,-2%
Kuwait,Serbia,67,67,0,0%
Kuwait,Slovakia,75,91,16,21%
Kuwait,Slovenia,11,12,1,9%
Kuwait,South Africa,92,106,14,15%
Kuwait,Spain,483,650,167,35%
Kuwait,Sri Lanka,"1,731","1,753",22,1%
Kuwait,Sweden,"1,981","3,618","1,637",83%
Kuwait,Switzerland,475,547,72,15%
Kuwait,Turkey,281,391,110,39%
Kuwait,United Arab Emirates,"61,939","67,525","5,586",9%
Kuwait,United Kingdom,"11,020","12,436","1,416",13%
Kuwait,United States,"29,826","29,083",-743,-2%
Kuwait,Venezuela,71,66,-5,-7%
Kyrgyzstan,Australia,490,602,112,23%
Kyrgyzstan,Austria,777,980,203,26%
Kyrgyzstan,Azerbaijan,"2,556","2,438",-118,-5%
Kyrgyzstan,Belarus,"5,234","5,156",-78,-1%
Kyrgyzstan,Belgium,334,391,57,17%
Kyrgyzstan,Bolivia,6,5,-1,-17%
Kyrgyzstan,Bulgaria,145,237,92,63%
Kyrgyzstan,Canada,"2,956","3,201",245,8%
Kyrgyzstan,Cyprus,22,22,0,0%
Kyrgyzstan,Czechia,810,"1,262",452,56%
Kyrgyzstan,Denmark,53,64,11,21%
Kyrgyzstan,Egypt,40,61,21,53%
Kyrgyzstan,Estonia,537,545,8,1%
Kyrgyzstan,Finland,43,84,41,95%
Kyrgyzstan,France,749,821,72,10%
Kyrgyzstan,Georgia,242,249,7,3%
Kyrgyzstan,Germany,"69,165","92,834","23,669",34%
Kyrgyzstan,Greece,546,557,11,2%
Kyrgyzstan,Hungary,126,247,121,96%
Kyrgyzstan,Iceland,1,6,5,500%
Kyrgyzstan,Ireland,32,35,3,9%
Kyrgyzstan,Israel,"2,519","2,444",-75,-3%
Kyrgyzstan,Italy,"1,418","1,944",526,37%
Kyrgyzstan,Kazakhstan,"6,734","7,085",351,5%
Kyrgyzstan,Kyrgyzstan,"-742,841","-774,377","-31,536",-4%
Kyrgyzstan,Latvia,809,757,-52,-6%
Kyrgyzstan,Liechtenstein,4,3,-1,-25%
Kyrgyzstan,Lithuania,380,347,-33,-9%
Kyrgyzstan,Luxembourg,0,47,47,
Kyrgyzstan,Micronesia (country),0,0,0,
Kyrgyzstan,Netherlands,75,112,37,49%
Kyrgyzstan,Norway,192,236,44,23%
Kyrgyzstan,Poland,123,163,40,33%
Kyrgyzstan,Romania,6,74,68,#ERROR!
Kyrgyzstan,Russia,"591,349","591,025",-324,0%
Kyrgyzstan,Slovakia,25,33,8,32%
Kyrgyzstan,Slovenia,7,19,12,171%
Kyrgyzstan,South Africa,37,42,5,14%
Kyrgyzstan,South Korea,851,"2,126","1,275",150%
Kyrgyzstan,Spain,333,448,115,35%
Kyrgyzstan,Sweden,900,"1,245",345,38%
Kyrgyzstan,Switzerland,554,686,132,24%
Kyrgyzstan,Tajikistan,"11,301","11,351",50,0%
Kyrgyzstan,Turkey,"1,931","2,697",766,40%
Kyrgyzstan,Ukraine,"26,729","27,175",446,2%
Kyrgyzstan,United Kingdom,687,775,88,13%
Kyrgyzstan,United States,"6,119","8,890","2,771",45%
Kyrgyzstan,Uzbekistan,"4,894","4,856",-38,-1%
Laos,Argentina,283,284,1,0%
Laos,Australia,"11,030","11,912",882,8%
Laos,Austria,120,134,14,12%
Laos,Bangladesh,"88,155","86,447","-1,708",-2%
Laos,Belgium,"1,149","1,136",-13,-1%
Laos,Bolivia,0,0,0,
Laos,Brazil,6,5,-1,-17%
Laos,Bulgaria,1,0,-1,-100%
Laos,Cambodia,260,278,18,7%
Laos,Canada,"14,386","15,587","1,201",8%
Laos,Costa Rica,4,4,0,0%
Laos,Cyprus,2,1,-1,-50%
Laos,Czechia,25,35,10,40%
Laos,Denmark,66,71,5,8%
Laos,Finland,42,56,14,33%
Laos,France,"44,359","48,760","4,401",10%
Laos,French Guiana,850,955,105,12%
Laos,Germany,"2,972","3,986","1,014",34%
Laos,Greece,40,40,0,0%
Laos,Hungary,46,104,58,126%
Laos,Iceland,1,0,-1,-100%
Laos,Ireland,34,37,3,9%
Laos,Italy,250,251,1,0%
Laos,Laos,"-1,288,179","-1,296,051","-7,872",-1%
Laos,Liechtenstein,36,40,4,11%
Laos,Lithuania,0,3,3,
Laos,Luxembourg,0,51,51,
Laos,Micronesia (country),0,0,0,
Laos,Mongolia,1,0,-1,-100%
Laos,Netherlands,200,220,20,10%
Laos,New Caledonia,590,625,35,6%
Laos,Norway,99,130,31,31%
Laos,Philippines,287,304,17,6%
Laos,Romania,0,2,2,
Laos,Russia,122,120,-2,-2%
Laos,Slovakia,6,5,-1,-17%
Laos,Slovenia,3,2,-1,-33%
Laos,South Africa,30,34,4,13%
Laos,Spain,188,251,63,34%
Laos,Sweden,479,509,30,6%
Laos,Switzerland,961,"1,013",52,5%
Laos,Thailand,"899,705","941,309","41,604",5%
Laos,United Kingdom,658,741,83,13%
Laos,United States,"213,777","173,275","-40,502",-19%
Laos,Vietnam,"6,956","7,334",378,5%
Latvia,Argentina,124,125,1,1%
Latvia,Australia,"4,990","5,072",82,2%
Latvia,Austria,"1,304","1,708",404,31%
Latvia,Belarus,"10,486","10,332",-154,-1%
Latvia,Belgium,"1,218","1,854",636,52%
Latvia,Bolivia,0,0,0,
Latvia,Brazil,166,179,13,8%
Latvia,Bulgaria,148,218,70,47%
Latvia,Canada,"5,843","6,330",487,8%
Latvia,Costa Rica,1,1,0,0%
Latvia,Croatia,27,23,-4,-15%
Latvia,Cyprus,157,161,4,3%
Latvia,Czechia,450,679,229,51%
Latvia,Denmark,"4,518","5,301",783,17%
Latvia,Estonia,"4,703","6,029","1,326",28%
Latvia,Finland,"1,582","2,436",854,54%
Latvia,France,"3,503","3,470",-33,-1%
Latvia,Georgia,199,205,6,3%
Latvia,Germany,"25,387","38,760","13,373",53%
Latvia,Greece,351,357,6,2%
Latvia,Guinea,23,20,-3,-13%
Latvia,Hungary,165,194,29,18%
Latvia,Iceland,735,"1,922","1,187",161%
Latvia,Ireland,"22,126","25,371","3,245",15%
Latvia,Israel,"3,931","3,815",-116,-3%
Latvia,Italy,"3,214","3,688",474,15%
Latvia,Kazakhstan,"1,113","1,170",57,5%
Latvia,Kyrgyzstan,902,877,-25,-3%
Latvia,Latvia,"-369,238","-380,010","-10,772",-3%
Latvia,Liechtenstein,6,7,1,17%
Latvia,Lithuania,"5,630","5,722",92,2%
Latvia,Luxembourg,488,657,169,35%
Latvia,Malta,106,229,123,116%
Latvia,Mexico,35,38,3,9%
Latvia,Micronesia (country),0,0,0,
Latvia,Netherlands,"3,376","5,021","1,645",49%
Latvia,Norway,"9,541","10,589","1,048",11%
Latvia,Poland,"1,531","2,043",512,33%
Latvia,Portugal,206,234,28,14%
Latvia,Romania,24,326,302,#ERROR!
Latvia,Russia,"89,389","89,338",-51,0%
Latvia,Slovakia,144,199,55,38%
Latvia,Slovenia,38,64,26,68%
Latvia,South Africa,434,503,69,16%
Latvia,Spain,"3,987","5,381","1,394",35%
Latvia,Sweden,"6,244","8,434","2,190",35%
Latvia,Switzerland,"1,952","2,541",589,30%
Latvia,Turkey,62,86,24,39%
Latvia,Ukraine,"19,497","19,821",324,2%
Latvia,United Kingdom,"103,879","86,007","-17,872",-17%
Latvia,United States,"25,163","22,342","-2,821",-11%
Latvia,Venezuela,140,131,-9,-6%
Lebanon,Algeria,"1,155","1,199",44,4%
Lebanon,Antigua and Barbuda,55,56,1,2%
Lebanon,Argentina,791,797,6,1%
Lebanon,Armenia,853,848,-5,-1%
Lebanon,Australia,"93,290","101,508","8,218",9%
Lebanon,Austria,"1,566","1,942",376,24%
Lebanon,Bahrain,"3,406","4,413","1,007",30%
Lebanon,Belarus,65,63,-2,-3%
Lebanon,Belgium,"6,349","8,301","1,952",31%
Lebanon,Belize,54,60,6,11%
Lebanon,Bolivia,38,40,2,5%
Lebanon,Bonaire Sint Eustatius and Saba,0,0,0,
Lebanon,Brazil,"14,418","15,664","1,246",9%
Lebanon,British Virgin Islands,24,27,3,13%
Lebanon,Bulgaria,662,"1,026",364,55%
Lebanon,Canada,"88,200","95,568","7,368",8%
Lebanon,Congo,"1,167","1,158",-9,-1%
Lebanon,Costa Rica,88,105,17,19%
Lebanon,Croatia,65,60,-5,-8%
Lebanon,Cuba,14,9,-5,-36%
Lebanon,Curacao,252,293,41,16%
Lebanon,Cyprus,"2,651","2,736",85,3%
Lebanon,Czechia,345,433,88,26%
Lebanon,Denmark,"12,321","13,092",771,6%
Lebanon,Dominica,34,33,-1,-3%
Lebanon,Dominican Republic,149,154,5,3%
Lebanon,Ecuador,443,463,20,5%
Lebanon,Egypt,"2,045","3,197","1,152",56%
Lebanon,Estonia,18,41,23,128%
Lebanon,Finland,521,731,210,40%
Lebanon,France,"49,084","53,953","4,869",10%
Lebanon,Gabon,"2,284","2,511",227,10%
Lebanon,Georgia,9,8,-1,-11%
Lebanon,Germany,"65,743","88,243","22,500",34%
Lebanon,Ghana,"1,006","1,155",149,15%
Lebanon,Greece,"2,047","2,092",45,2%
Lebanon,Guadeloupe,234,231,-3,-1%
Lebanon,Guatemala,24,25,1,4%
Lebanon,Guinea,156,148,-8,-5%
Lebanon,Hungary,369,521,152,41%
Lebanon,Iceland,30,50,20,67%
Lebanon,Iraq,"1,522","1,536",14,1%
Lebanon,Ireland,133,151,18,14%
Lebanon,Israel,"6,232","6,051",-181,-3%
Lebanon,Italy,"6,920","7,685",765,11%
Lebanon,Jordan,"1,427","1,849",422,30%
Lebanon,Kuwait,"11,532","12,512",980,8%
Lebanon,Latvia,29,39,10,34%
Lebanon,Lebanon,"-757,183","-856,814","-99,631",-13%
Lebanon,Liberia,999,771,-228,-23%
Lebanon,Libya,"11,029","11,812",783,7%
Lebanon,Lithuania,31,14,-17,-55%
Lebanon,Luxembourg,35,341,306,874%
Lebanon,Maldives,10,9,-1,-10%
Lebanon,Malta,89,191,102,115%
Lebanon,Mauritania,118,128,10,8%
Lebanon,Mexico,527,576,49,9%
Lebanon,Micronesia (country),0,0,0,
Lebanon,Morocco,"1,326","1,455",129,10%
Lebanon,Namibia,45,47,2,4%
Lebanon,Netherlands,"3,395","4,593","1,198",35%
Lebanon,Norway,"1,846","2,784",938,51%
Lebanon,Palestine,"2,217","2,213",-4,0%
Lebanon,Panama,526,632,106,20%
Lebanon,Peru,71,131,60,85%
Lebanon,Philippines,134,142,8,6%
Lebanon,Poland,377,501,124,33%
Lebanon,Portugal,73,246,173,237%
Lebanon,Puerto Rico,18,7,-11,-61%
Lebanon,Qatar,"8,274","8,425",151,2%
Lebanon,Romania,248,662,414,167%
Lebanon,Russia,968,966,-2,0%
Lebanon,Saint Lucia,0,0,0,
Lebanon,Saudi Arabia,"123,277","153,988","30,711",25%
Lebanon,Senegal,"1,106","1,140",34,3%
Lebanon,Serbia,45,44,-1,-2%
Lebanon,Sierra Leone,617,586,-31,-5%
Lebanon,Sint Maarten (Dutch part),321,338,17,5%
Lebanon,Slovakia,111,157,46,41%
Lebanon,Slovenia,23,26,3,13%
Lebanon,South Africa,960,"1,114",154,16%
Lebanon,Spain,"3,341","4,508","1,167",35%
Lebanon,Sri Lanka,732,741,9,1%
Lebanon,Sweden,"24,582","28,836","4,254",17%
Lebanon,Switzerland,"6,114","7,120","1,006",16%
Lebanon,Turkey,"1,113","1,554",441,40%
Lebanon,Ukraine,"1,764","1,792",28,2%
Lebanon,United Arab Emirates,"38,446","41,913","3,467",9%
Lebanon,United Kingdom,"15,356","17,333","1,977",13%
Lebanon,United States,"119,613","119,145",-468,0%
Lebanon,Venezuela,"7,486","7,056",-430,-6%
Lesotho,Australia,150,160,10,7%
Lesotho,Austria,4,6,2,50%
Lesotho,Belgium,17,15,-2,-12%
Lesotho,Bolivia,0,0,0,
Lesotho,Botswana,261,277,16,6%
Lesotho,Canada,104,111,7,7%
Lesotho,Czechia,2,0,-2,-100%
Lesotho,Denmark,44,47,3,7%
Lesotho,Eswatini,221,223,2,1%
Lesotho,France,50,52,2,4%
Lesotho,Greece,0,0,0,
Lesotho,Guinea,32,29,-3,-9%
Lesotho,Hungary,3,1,-2,-67%
Lesotho,Ireland,39,42,3,8%
Lesotho,Italy,24,30,6,25%
Lesotho,Lesotho,"-191,457","-202,164","-10,707",-6%
Lesotho,Micronesia (country),0,0,0,
Lesotho,Mozambique,"7,465","7,842",377,5%
Lesotho,Namibia,123,131,8,7%
Lesotho,Netherlands,138,157,19,14%
Lesotho,Norway,14,9,-5,-36%
Lesotho,Slovakia,4,3,-1,-25%
Lesotho,South Africa,"181,832","192,008","10,176",6%
Lesotho,Sweden,53,69,16,30%
Lesotho,Switzerland,78,88,10,13%
Lesotho,Tanzania,149,132,-17,-11%
Lesotho,United Kingdom,650,732,82,13%
Liberia,Australia,"3,520","3,973",453,13%
Liberia,Austria,239,240,1,0%
Liberia,Belgium,916,983,67,7%
Liberia,Bolivia,3,2,-1,-33%
Liberia,Brazil,41,43,2,5%
Liberia,Bulgaria,5,6,1,20%
Liberia,Cameroon,"4,255","4,956",701,16%
Liberia,Canada,"2,459","2,664",205,8%
Liberia,Cote d'Ivoire,"27,101","28,134","1,033",4%
Liberia,Czechia,10,12,2,20%
Liberia,Denmark,158,163,5,3%
Liberia,Egypt,31,47,16,52%
Liberia,Eswatini,46,44,-2,-4%
Liberia,Finland,102,114,12,12%
Liberia,France,816,896,80,10%
Liberia,Gambia,968,"1,082",114,12%
Liberia,Germany,"1,628","2,183",555,34%
Liberia,Ghana,"30,418","34,940","4,522",15%
Liberia,Greece,30,30,0,0%
Liberia,Guinea,"2,765","2,655",-110,-4%
Liberia,Guinea-Bissau,898,634,-264,-29%
Liberia,Hungary,33,21,-12,-36%
Liberia,Iceland,1,6,5,500%
Liberia,Ireland,107,120,13,12%
Liberia,Italy,"1,802","1,725",-77,-4%
Liberia,Liberia,"-205,741","-233,564","-27,823",-14%
Liberia,Lithuania,6,5,-1,-17%
Liberia,Luxembourg,0,39,39,
Liberia,Mali,"1,119","1,312",193,17%
Liberia,Micronesia (country),0,0,0,
Liberia,Netherlands,"1,836","1,751",-85,-5%
Liberia,Nigeria,"20,541","22,009","1,468",7%
Liberia,Norway,922,955,33,4%
Liberia,Portugal,28,30,2,7%
Liberia,Romania,2,15,13,650%
Liberia,Senegal,439,448,9,2%
Liberia,Sierra Leone,"10,917","9,097","-1,820",-17%
Liberia,Slovakia,3,2,-1,-33%
Liberia,Slovenia,4,12,8,200%
Liberia,South Africa,779,904,125,16%
Liberia,Spain,819,"1,104",285,35%
Liberia,Sweden,902,"1,006",104,12%
Liberia,Switzerland,426,422,-4,-1%
Liberia,Thailand,1,1,0,0%
Liberia,Togo,168,168,0,0%
Liberia,United Kingdom,"2,995","3,378",383,13%
Liberia,United States,"85,482","105,233","19,751",23%
Libya,Algeria,"2,195","2,281",86,4%
Libya,Argentina,51,50,-1,-2%
Libya,Australia,"2,790","3,079",289,10%
Libya,Austria,741,910,169,23%
Libya,Belgium,737,"1,291",554,75%
Libya,Bolivia,4,3,-1,-25%
Libya,Brazil,112,121,9,8%
Libya,Bulgaria,210,294,84,40%
Libya,Canada,"6,261","6,783",522,8%
Libya,Chad,"1,297","1,504",207,16%
Libya,Costa Rica,11,13,2,18%
Libya,Cote d'Ivoire,"6,419","6,663",244,4%
Libya,Croatia,150,139,-11,-7%
Libya,Cyprus,219,224,5,2%
Libya,Czechia,188,205,17,9%
Libya,Denmark,248,309,61,25%
Libya,Egypt,"3,228","5,047","1,819",56%
Libya,Estonia,5,9,4,80%
Libya,Finland,192,249,57,30%
Libya,France,"2,446","2,688",242,10%
Libya,Germany,"3,695","13,788","10,093",273%
Libya,Greece,639,652,13,2%
Libya,Guinea,44,41,-3,-7%
Libya,Hungary,406,395,-11,-3%
Libya,Iceland,4,7,3,75%
Libya,Indonesia,"2,263","2,378",115,5%
Libya,Ireland,439,501,62,14%
Libya,Israel,"17,273","16,773",-500,-3%
Libya,Italy,"34,955","34,542",-413,-1%
Libya,Jordan,"15,094","19,564","4,470",30%
Libya,Latvia,3,4,1,33%
Libya,Lebanon,248,214,-34,-14%
Libya,Libya,"-152,544","-185,518","-32,974",-22%
Libya,Liechtenstein,1,0,-1,-100%
Libya,Lithuania,5,5,0,0%
Libya,Luxembourg,0,80,80,
Libya,Mali,"1,080","1,266",186,17%
Libya,Malta,"1,745","3,801","2,056",118%
Libya,Mauritania,138,150,12,9%
Libya,Micronesia (country),0,0,0,
Libya,Morocco,"1,155","1,268",113,10%
Libya,Namibia,34,35,1,3%
Libya,Netherlands,"1,042","1,864",822,79%
Libya,Niger,157,200,43,27%
Libya,Norway,539,760,221,41%
Libya,Panama,38,45,7,18%
Libya,Philippines,48,50,2,4%
Libya,Poland,237,315,78,33%
Libya,Portugal,28,106,78,279%
Libya,Romania,10,138,128,#ERROR!
Libya,Russia,270,268,-2,-1%
Libya,Serbia,374,379,5,1%
Libya,Slovakia,59,87,28,47%
Libya,Slovenia,40,56,16,40%
Libya,South Africa,168,195,27,16%
Libya,South Sudan,153,156,3,2%
Libya,Spain,966,"1,302",336,35%
Libya,Sri Lanka,40,39,-1,-3%
Libya,Sudan,"1,557","2,153",596,38%
Libya,Sweden,"2,069","3,790","1,721",83%
Libya,Switzerland,"1,184","1,393",209,18%
Libya,Tunisia,"9,119","9,688",569,6%
Libya,Turkey,"3,023","4,220","1,197",40%
Libya,Uganda,0,0,0,
Libya,United Kingdom,"14,887","16,803","1,916",13%
Libya,United States,"9,676","14,059","4,383",45%
Libya,Venezuela,135,126,-9,-7%
Liechtenstein,Argentina,78,78,0,0%
Liechtenstein,Australia,20,20,0,0%
Liechtenstein,Austria,317,332,15,5%
Liechtenstein,Belgium,5,6,1,20%
Liechtenstein,Bolivia,0,0,0,
Liechtenstein,Brazil,19,20,1,5%
Liechtenstein,Bulgaria,2,1,-1,-50%
Liechtenstein,Costa Rica,4,4,0,0%
Liechtenstein,Czechia,1,0,-1,-100%
Liechtenstein,Denmark,19,24,5,26%
Liechtenstein,Estonia,1,0,-1,-100%
Liechtenstein,France,28,29,1,4%
Liechtenstein,Germany,253,338,85,34%
Liechtenstein,Greece,9,7,-2,-22%
Liechtenstein,Guinea,4,2,-2,-50%
Liechtenstein,Hungary,4,3,-1,-25%
Liechtenstein,Iceland,1,0,-1,-100%
Liechtenstein,Ireland,2,1,-1,-50%
Liechtenstein,Italy,113,110,-3,-3%
Liechtenstein,Latvia,1,0,-1,-100%
Liechtenstein,Liechtenstein,"-3,536","-3,706",-170,-5%
Liechtenstein,Luxembourg,0,8,8,
Liechtenstein,Micronesia (country),0,0,0,
Liechtenstein,Netherlands,4,2,-2,-50%
Liechtenstein,Norway,27,20,-7,-26%
Liechtenstein,Portugal,202,230,28,14%
Liechtenstein,Romania,0,5,5,
Liechtenstein,Slovakia,7,7,0,0%
Liechtenstein,Slovenia,11,6,-5,-45%
Liechtenstein,Spain,115,153,38,33%
Liechtenstein,Sweden,3,4,1,33%
Liechtenstein,Switzerland,"2,255","2,263",8,0%
Liechtenstein,United Kingdom,31,33,2,6%
Lithuania,Argentina,392,394,2,1%
Lithuania,Australia,"3,370","3,822",452,13%
Lithuania,Austria,"1,206","1,537",331,27%
Lithuania,Belarus,"17,385","17,130",-255,-1%
Lithuania,Belgium,"1,512","2,447",935,62%
Lithuania,Bolivia,10,9,-1,-10%
Lithuania,Brazil,739,801,62,8%
Lithuania,Bulgaria,118,158,40,34%
Lithuania,Canada,"4,949","5,361",412,8%
Lithuania,Costa Rica,9,11,2,22%
Lithuania,Croatia,26,23,-3,-12%
Lithuania,Cyprus,89,91,2,2%
Lithuania,Czechia,610,748,138,23%
Lithuania,Denmark,"9,640","13,429","3,789",39%
Lithuania,Estonia,"2,028","2,169",141,7%
Lithuania,Finland,968,"1,366",398,41%
Lithuania,France,"3,463","3,729",266,8%
Lithuania,Georgia,204,210,6,3%
Lithuania,Germany,"41,195","55,291","14,096",34%
